date,symbol,signal_time,entry_price,quantity,position_rs,stop_loss,target,rr,strategies_fired,agreeing_count,composite_score,driver_strategy,reason,exit_time,exit_price,exit_reason,result,pnl_rs,pnl_pct,predicted_win_pct,conviction_tier
2022-10-21,UNITDSPR,SHORT,09:45,833.1,600,499860.0,837.5669999999999,820.8,2.75,"BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,REL-STR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND",5,42.0,FAILED-BO,"Failed BO: bull trap above 835.60, reversed on vol 2.2×",13:30,820.8,TARGET_HIT,EXACT_WIN,6655.5,1.33,48.0,STANDARD
2022-10-25,INDIGO,SHORT,09:15,1790.5500000000002,279,499563.45,1795.4833333333331,1780.6833333333343,2.0,"ADX-FILTER,BEAR-ENGULF,CPR,DAILY-BIAS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",6,45.0,CPR,"CPR: narrow CPR, breakdown below BC=1790.55",09:20,1780.6833333333343,TARGET_HIT,EXACT_WIN,2026.06,0.41,48.1,STANDARD
2022-10-27,PIDILITIND,SHORT,09:35,1305.9,314,410052.6,1369.56,1154.4,2.38,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND",6,45.0,DESC-TRI,Descending Triangle: breakdown below support 1306.70,15:15,1284.1,TIME_EXIT,WIN,6242.84,1.52,48.6,STANDARD
2022-10-28,PIDILITIND,SHORT,09:15,1289.6,250,322400.0,1369.56,1154.4,1.69,"BOLLINGER,DAILY-BIAS,DBL-TOP,DESC-TRI,MACD,ORB-15,ORB-30,STOCHASTIC,SUPERTREND,VPOC",4,30.0,DESC-TRI,Descending Triangle: breakdown below support 1306.70,15:15,1279.2,TIME_EXIT,WIN,2114.72,0.66,47.5,STANDARD
2022-10-31,ZEEL,SHORT,09:15,258.48,1861,481031.28,269.2256,236.55999999999995,2.04,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,FIRST-CANDLE,MACD,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,42.0,DESC-TRI,Descending Triangle: breakdown below support 258.78,15:15,257.01,TIME_EXIT,WIN,2034.19,0.42,47.3,STANDARD
2022-11-01,ZEEL,SHORT,09:15,257.84,1939,499951.76,267.3369,235.97500000000002,2.3,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,FIRST-CANDLE,MACD,PDH-PDL,PIN-BAR,SR-BREAK,VPOC",4,36.0,DESC-TRI,Descending Triangle: breakdown below support 258.49,15:15,257.35,TIME_EXIT,WIN,221.81,0.04,48.6,STANDARD
2022-11-02,ADANIENSOL,SHORT,09:15,3328.5249999999996,150,499278.75,3328.8416666666662,3327.8916666666664,2.0,"ADX-FILTER,CAMARILLA,CPR,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND,VPOC",4,36.0,CPR,"CPR: narrow CPR, breakdown below BC=3328.52",09:20,3327.8916666666664,TARGET_HIT,EXACT_WIN,-632.87,-0.13,48.1,STANDARD
2022-11-03,VOLTAS,SHORT,09:15,908.025,550,499413.75,909.3416666666668,905.3916666666663,2.0,"CPR,FIRST-CANDLE,INTRADAY-STRUCT,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,VPOC",4,30.0,CPR,"CPR: narrow CPR, breakdown below BC=908.02",09:20,905.3916666666663,TARGET_HIT,EXACT_WIN,721.05,0.14,48.9,STANDARD
2022-11-04,TATACHEM,SHORT,09:20,1137.9287499999998,439,499550.72,1142.5075,1128.77125,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,42.0,CAMARILLA,"CAMARILLA: reversal at H3=1137.93, target L3=1128.77",10:00,1128.77125,TARGET_HIT,EXACT_WIN,3294.14,0.66,47.7,STANDARD
2022-11-07,ZEEL,SHORT,10:30,257.1,1944,499802.4,266.3976,233.27999999999997,2.56,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND",6,42.0,DESC-TRI,Descending Triangle: breakdown below support 257.14,15:15,258.77,TIME_EXIT,LOSS,-3976.98,-0.8,48.5,STANDARD
2022-11-09,NTPC,SHORT,09:15,177.05125,2824,499992.73,178.3025,174.54875,2.0,"ADX-FILTER,CAMARILLA,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND",4,33.0,CAMARILLA,"CAMARILLA: reversal at H3=177.05, target L3=174.55",09:20,174.54875,TARGET_HIT,EXACT_WIN,6342.2,1.27,48.0,STANDARD
2022-11-10,ZEEL,SHORT,10:50,255.63,1955,499756.65,257.31014999999996,247.9611,4.56,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DESC-TRI,FAILED-BO,MACD,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC",6,33.125,FAILED-BO,"Failed BO: bull trap above 257.89, reversed on vol 2.1×",15:15,256.17,TIME_EXIT,LOSS,-1784.88,-0.36,48.9,STANDARD
2022-11-11,COALINDIA,SHORT,09:20,238.88125,2093,499978.46,241.0125,234.61875,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,REL-STR,RSI-EXT,STOCHASTIC,SUPERTREND,VPOC",5,39.0,CAMARILLA,"CAMARILLA: reversal at H3=238.88, target L3=234.62",15:15,236.35,TIME_EXIT,WIN,4572.05,0.91,48.3,STANDARD
2022-11-14,LT,SHORT,09:20,2005.375,249,499338.38,2010.725,1994.6750000000002,2.0,"ADX-FILTER,CAMARILLA,CPR,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PIN-BAR,SR-BREAK,SUPERTREND",6,36.0,CPR,"CPR: narrow CPR, breakdown below BC=2005.38",09:35,2010.725,STOP_HIT,LOSS,-2060.92,-0.41,48.3,STANDARD
2022-11-15,ICICIGI,SHORT,09:20,1126.8,443,499172.4,1132.95,1114.4999999999998,2.0,"ADX-FILTER,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,SUPERTREND",5,33.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=1126.80,15:15,1121.0,TIME_EXIT,WIN,1843.09,0.37,48.4,STANDARD
2022-11-16,ZYDUSLIFE,SHORT,10:00,416.9,1199,499863.1,419.45,411.79999999999995,2.0,"ADX-FILTER,BOLLINGER,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",5,36.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=416.90,15:15,414.85,TIME_EXIT,WIN,1730.63,0.35,47.8,STANDARD
2022-11-17,SBICARD,SHORT,12:10,801.25,610,488762.5,834.0075,687.1,3.48,"DAILY-BIAS,DESC-TRI,FIRST-CANDLE,INTRADAY-STRUCT,MACD,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC",6,36.125,DESC-TRI,Descending Triangle: breakdown below support 802.48,15:15,798.35,TIME_EXIT,WIN,1056.42,0.22,48.5,STANDARD
2022-11-18,ZEEL,SHORT,09:20,248.80925000000002,2009,499857.78,249.8185,246.79075,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",5,45.0,CAMARILLA,"CAMARILLA: reversal at H3=248.81, target L3=246.79",09:35,246.79075,TARGET_HIT,EXACT_WIN,3328.77,0.67,47.9,STANDARD
2022-11-21,ADANIENSOL,SHORT,09:15,3113.375,160,498140.0,3115.125,3109.875,2.0,"CPR,DAILY-BIAS,FIRST-CANDLE,INTRADAY-STRUCT,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC",4,30.125,CPR,"CPR: narrow CPR, breakdown below BC=3113.38",09:20,3109.875,TARGET_HIT,EXACT_WIN,-166.05,-0.03,48.3,STANDARD
2022-11-22,LUPIN,SHORT,09:20,718.8,695,499566.0,720.2666666666667,715.8666666666666,2.0,"BEAR-ENGULF,CAMARILLA,CPR,FAILED-BO,FIRST-CANDLE,ORB-15,ORB-30,PIN-BAR,REL-STR,SR-BREAK,SUPERTREND,VPOC",5,36.0,CPR,"CPR: narrow CPR, breakdown below BC=718.80",09:50,720.2666666666667,STOP_HIT,LOSS,-1748.23,-0.35,47.8,STANDARD
2022-11-23,BAJAJ-AUTO,SHORT,10:40,3539.0,141,498999.0,3560.7149999999997,3496.5,1.96,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FAILED-BO,FIRST-CANDLE,MACD,ORB-30,PIN-BAR,RSI-EXT,SR-BREAK,SUPERTREND",7,42.0,BEAR-ENGULF,"Bear Engulf at resistance 3553.00, vol 1.5×",15:15,3520.5,TIME_EXIT,WIN,1882.45,0.38,48.9,STANDARD
2022-11-24,PIIND,SHORT,09:15,3398.11375,147,499522.72,3410.2275,3373.88625,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,FAILED-BO,FIRST-CANDLE,MACD,PIN-BAR,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND,VPOC",4,36.0,CAMARILLA,"CAMARILLA: reversal at H3=3398.11, target L3=3373.89",09:35,3373.88625,TARGET_HIT,EXACT_WIN,2835.22,0.57,48.2,STANDARD
2022-11-25,BANKBARODA,SHORT,09:20,153.65,3254,499977.1,154.71974999999998,151.15,2.34,"ADX-FILTER,BOLLINGER,CAMARILLA,FAILED-BO,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PIN-BAR,RSI-EXT,STOCHASTIC,SUPERTREND",7,36.0,FAILED-BO,"Failed BO: bull trap above 153.85, reversed on vol 2.3×",10:50,151.15,TARGET_HIT,EXACT_WIN,7410.77,1.48,48.9,STANDARD
2022-11-28,ZYDUSLIFE,SHORT,10:35,403.0,1240,499720.0,405.81899999999996,392.4,3.76,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,PIN-BAR,REL-STR,SUPERTREND,VWAP-STDDEV",5,30.5,BEAR-ENGULF,"Bear Engulf at resistance 404.00, vol 2.0×",15:15,400.15,TIME_EXIT,WIN,2807.49,0.56,48.0,STANDARD
2022-11-29,KARURVYSYA,SHORT,09:15,85.91,5820,499996.2,86.57,84.59,2.0,"CAMARILLA,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",4,36.0,CAMARILLA,"CAMARILLA: reversal at H3=85.91, target L3=84.59",09:40,84.59,TARGET_HIT,EXACT_WIN,6957.89,1.39,47.3,STANDARD
2022-11-30,ASTRAL,SHORT,09:15,1421.6162499999998,351,498987.3,1427.4325,1409.98375,2.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,VPOC",4,36.0,CAMARILLA,"CAMARILLA: reversal at H3=1421.62, target L3=1409.98",10:40,1409.98375,TARGET_HIT,EXACT_WIN,3357.81,0.67,48.5,STANDARD
2022-12-01,ICICIPRULI,SHORT,09:15,478.21,1045,499729.45,480.52,473.59,2.0,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,REL-STR,SUPERTREND,VPOC,VWAP-STDDEV",6,42.5,CAMARILLA,"CAMARILLA: reversal at H3=478.21, target L3=473.59",10:00,473.59,TARGET_HIT,EXACT_WIN,4102.12,0.82,48.1,STANDARD
2022-12-02,BAJFINANCE,SHORT,09:15,674.0,741,499434.0,674.6666666666667,672.6666666666665,2.0,"ADX-FILTER,CPR,DAILY-BIAS,FIRST-CANDLE,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC",5,33.125,CPR,"CPR: narrow CPR, breakdown below BC=674.00",09:20,672.6666666666665,TARGET_HIT,EXACT_WIN,260.43,0.05,48.7,STANDARD
2022-12-05,GAIL,SHORT,09:30,82.23325,6080,499978.16,82.51650000000001,81.66675000000001,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND",5,39.0,CAMARILLA,"CAMARILLA: reversal at H3=82.23, target L3=81.67",09:55,81.66675000000001,TARGET_HIT,EXACT_WIN,2717.41,0.54,48.5,STANDARD
2022-12-06,CIPLA,SHORT,09:15,1115.375,448,499688.0,1115.7916666666665,1114.541666666667,2.0,"ADX-FILTER,CPR,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SUPERTREND,VPOC",4,33.0,CPR,"CPR: narrow CPR, breakdown below BC=1115.38",09:20,1114.541666666667,TARGET_HIT,EXACT_WIN,-354.94,-0.07,48.3,STANDARD
2022-12-07,SUNTV,SHORT,09:20,498.09124999999995,1003,499585.52,499.78249999999997,494.70875,2.0,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,42.0,CAMARILLA,"CAMARILLA: reversal at H3=498.09, target L3=494.71",10:35,494.70875,TARGET_HIT,EXACT_WIN,2666.24,0.53,47.7,STANDARD
2022-12-08,BAJAJHLDNG,SHORT,09:15,6229.955,80,498396.4,6250.910000000001,6188.045,2.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,STOCHASTIC,VPOC",5,39.0,CAMARILLA,"CAMARILLA: reversal at H3=6229.95, target L3=6188.05",10:15,6188.045,TARGET_HIT,EXACT_WIN,2627.99,0.53,48.6,STANDARD
2022-12-09,MUTHOOTFIN,SHORT,11:30,1101.95,453,499183.35,1135.2107448275858,1031.55,2.12,"ADX-FILTER,CAMARILLA,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,RISE-WEDGE,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",6,42.75,RISE-WEDGE,Rising Wedge: broke below lower trendline 1102.22,15:15,1104.6,TIME_EXIT,LOSS,-1928.93,-0.39,47.8,STANDARD
2022-12-12,BATAINDIA,SHORT,09:15,1673.55,242,404999.1,1756.1879999999999,1500.2,2.1,"DAILY-BIAS,DBL-TOP,DESC-TRI,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC",5,36.0,DESC-TRI,Descending Triangle: breakdown below support 1683.45,15:15,1671.0,TIME_EXIT,WIN,18.07,0.0,48.4,STANDARD
2022-12-13,TITAN,SHORT,09:55,2566.55,194,497910.7,2655.7445,2347.1,2.46,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",5,45.0,DESC-TRI,Descending Triangle: breakdown below support 2568.97,15:15,2576.3,TIME_EXIT,LOSS,-2618.64,-0.53,47.8,STANDARD
2022-12-14,BATAINDIA,SHORT,12:10,1677.05,298,499760.9,1737.2,1488.05,3.14,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",6,42.0,DESC-TRI,Descending Triangle: breakdown below support 1677.38,15:15,1690.75,TIME_EXIT,LOSS,-4813.52,-0.96,47.9,STANDARD
2022-12-15,COLPAL,SHORT,09:25,1564.0,319,498916.0,1579.5,1533.0,2.0,"ADX-FILTER,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,INTRADAY-STRUCT,MACD,OPEN-WEAK,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC",5,33.125,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=1564.00,15:15,1559.5,TIME_EXIT,WIN,708.89,0.14,48.3,STANDARD
2022-12-16,INDIGO,SHORT,09:15,2020.28125,247,499009.47,2027.3625,2006.11875,2.0,"BOLLINGER,CAMARILLA,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",4,39.0,CAMARILLA,"CAMARILLA: reversal at H3=2020.28, target L3=2006.12",09:35,2006.11875,TARGET_HIT,EXACT_WIN,2772.58,0.56,47.4,STANDARD
2022-12-19,SAMMAANCAP,SHORT,11:55,134.1,3728,499924.8,135.42374999999998,128.8,4.0,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,RSI-EXT,STOCHASTIC,VPOC,VWAP-REV,VWAP-STDDEV",6,33.625,BEAR-ENGULF,"Bear Engulf at resistance 134.25, vol 1.5×",15:15,133.65,TIME_EXIT,WIN,949.75,0.19,49.0,STANDARD
2022-12-20,TATAELXSI,SHORT,09:35,6333.9,78,494044.2,6394.0,6213.699999999999,2.0,"ADX-FILTER,BOLLINGER,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND",5,39.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=6333.90,15:15,6319.5,TIME_EXIT,WIN,403.05,0.08,48.6,STANDARD
2022-12-21,AUBANK,SHORT,12:50,670.3,745,499373.5,691.4341586206893,616.25,2.56,"BEAR-ENGULF,BOLLINGER,CAMARILLA,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,RISE-WEDGE,SR-BREAK,SUPERTREND,VPOC",6,39.75,RISE-WEDGE,Rising Wedge: broke below lower trendline 671.58,15:15,669.9,TIME_EXIT,LOSS,-429.89,-0.09,48.0,STANDARD
2022-12-22,COALINDIA,SHORT,09:15,208.9,2058,429916.2,218.6145,178.55,3.12,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",6,45.0,DESC-TRI,Descending Triangle: breakdown below support 210.55,15:15,207.55,TIME_EXIT,WIN,2146.53,0.5,48.0,STANDARD
2022-12-23,TVSMOTOR,SHORT,09:15,1034.1,483,499470.3,1034.6999999999998,1032.9,2.0,"ADX-FILTER,CPR,DAILY-BIAS,DBL-TOP,DESC-TRI,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC",6,39.0,CPR,"CPR: narrow CPR, breakdown below BC=1034.10",09:20,1032.9,TARGET_HIT,EXACT_WIN,-148.26,-0.03,48.9,STANDARD
2022-12-26,SUNPHARMA,SHORT,09:20,1002.1,498,499045.8,1011.8,982.7000000000002,2.0,"ADX-FILTER,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC",4,33.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=1002.10,15:15,1000.3,TIME_EXIT,WIN,169.3,0.03,48.6,STANDARD
2022-12-27,COCHINSHIP,SHORT,10:35,280.15,1784,499787.6,282.405,246.0,15.14,"ADX-FILTER,BOLLINGER,CPR,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,PIN-BAR,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND",5,39.0,FAILED-BO,"Failed BO: bull trap above 280.60, reversed on vol 1.9×",15:15,276.15,TIME_EXIT,WIN,6411.46,1.28,48.5,STANDARD
2022-12-28,BAJAJFINSV,SHORT,09:15,1534.2,325,498615.0,1537.3999999999999,1527.8000000000004,2.0,"ADX-FILTER,CPR,DAILY-BIAS,FIRST-CANDLE,INTRADAY-STRUCT,ORB-30,PDH-PDL,PIN-BAR,REL-STR,STOCHASTIC",4,30.0,CPR,"CPR: narrow CPR, breakdown below BC=1534.20",09:20,1527.8000000000004,TARGET_HIT,EXACT_WIN,1354.17,0.27,48.8,STANDARD
2022-12-29,M&MFIN,SHORT,09:15,213.14999999999998,2345,499836.75,213.5166666666667,212.41666666666652,2.0,"ADX-FILTER,CPR,FIRST-CANDLE,INTRADAY-STRUCT,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC",4,30.0,CPR,"CPR: narrow CPR, breakdown below BC=213.15",09:20,212.41666666666652,TARGET_HIT,EXACT_WIN,991.96,0.2,48.8,STANDARD
2022-12-30,CIPLA,SHORT,09:15,1093.7,457,499820.9,1101.4,1078.3,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,DESC-TRI,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,SR-BREAK,STOCHASTIC,SUPERTREND",6,42.0,CAMARILLA,"CAMARILLA: reversal at H3=1093.70, target L3=1078.30",11:00,1078.3,TARGET_HIT,EXACT_WIN,6313.16,1.26,47.9,STANDARD
2023-01-02,BRITANNIA,SHORT,09:30,4323.85,115,497242.75,4379.95,4211.6500000000015,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FAILED-BO,FIRST-CANDLE,MACD,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",12,34.125,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=4323.85,15:15,4291.55,TIME_EXIT,WIN,2991.47,0.6,62.7,HIGH
2023-01-03,UNITDSPR,SHORT,09:45,870.0,574,499380.0,874.1,861.8,2.0,"ADX-FILTER,DAILY-BIAS,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",13,39.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=870.00,12:10,861.8,TARGET_HIT,EXACT_WIN,3981.43,0.8,64.5,HIGH
2023-01-04,BRITANNIA,SHORT,09:35,4250.05,117,497255.85,4276.0,4198.150000000001,2.0,"ADX-FILTER,BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,ORB-15,ORB-30,PIN-BAR,RSI-EXT,STOCHASTIC,SUPERTREND,VPOC",14,42.25,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=4250.05,15:15,4239.6,TIME_EXIT,WIN,498.18,0.1,62.0,HIGH
2023-01-05,AUBANK,SHORT,09:20,638.95,782,499658.9,644.3,628.2500000000002,2.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,OPEN-WEAK,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC",12,33.125,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=638.95,09:55,628.2500000000002,TARGET_HIT,EXACT_WIN,7643.74,1.53,64.7,HIGH
2023-01-06,FEDERALBNK,SHORT,09:20,136.55,3661,499909.55,137.45,134.75000000000006,2.0,"ADX-FILTER,CAMARILLA,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",14,40.125,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=136.55,10:35,134.75000000000006,TARGET_HIT,EXACT_WIN,5864.78,1.17,63.9,HIGH
2023-01-09,DIXON,SHORT,09:20,3830.0,130,497900.0,3852.8,3784.3999999999996,2.0,"BEAR-ENGULF,BOLLINGER,CAMARILLA,DAILY-BIAS,FAILED-BO,FIRST-CANDLE,INTRADAY-STRUCT,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND",15,43.375,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=3830.00,13:45,3784.3999999999996,TARGET_HIT,EXACT_WIN,5205.34,1.05,61.5,HIGH
2023-01-10,PIIND,SHORT,09:20,3321.0,150,498150.0,3354.8,3253.3999999999996,2.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-TOP,FAILED-BO,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",14,40.125,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=3321.00,15:15,3290.0,TIME_EXIT,WIN,3926.27,0.79,64.1,HIGH
2023-01-11,ASIANPAINT,SHORT,09:20,2962.15,168,497641.2,2974.9,2936.65,2.0,"ADX-FILTER,BEAR-ENGULF,CAMARILLA,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,MACD,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",14,39.25,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=2962.15,15:15,2940.05,TIME_EXIT,WIN,2989.23,0.6,63.3,HIGH
2023-01-12,TATACONSUM,SHORT,10:05,750.0,666,499500.0,753.55,742.9000000000001,2.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DESC-TRI,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,PIN-BAR,SR-BREAK,SUPERTREND,VPOC",13,39.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=750.00,13:10,742.9000000000001,TARGET_HIT,EXACT_WIN,4003.08,0.8,62.9,HIGH
2023-01-13,AUBANK,SHORT,09:40,623.2,802,499806.4,631.5,606.6000000000001,2.0,"ADX-FILTER,CPR,DAILY-BIAS,DBL-TOP,FIRST-CANDLE,INTRADAY-STRUCT,ORB-15,ORB-30,PDH-PDL,PIN-BAR,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",14,42.0,FIRST-CANDLE,FIRST-CANDLE: break below first candle low=623.20,15:15,620.2,TIME_EXIT,WIN,1678.73,0.34,64.2,HIGH
