date,symbol,signal_time,entry_price,quantity,position_rs,stop_loss,target,rr,strategies_fired,agreeing_count,composite_score,driver_strategy,reason,exit_time,exit_price,exit_reason,result,pnl_rs,pnl_pct,predicted_win_pct
2024-01-05,BERGEPAINT,10:30,603.785,828,499933.98,601.1175000000001,614.4549999999998,4.0,"CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,VPOC",3,3.4748,CAMARILLA,CAMARILLA: breakout above H4=603.78,10:45,601.1175000000001,STOP_HIT,LOSS,-2935.76,-0.59,48.7,STANDARD
2024-01-08,TEJASNET,09:15,868.4551020408163,575,499361.68,866.5448979591837,877.5653061224489,4.77,"CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,GAP-CONT,PDH-PDL,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",2,3.5905,VPOC,VPOC: breakout above VAH=868.46,09:20,877.5653061224489,TARGET_HIT,EXACT_WIN,4506.18,0.9,49.1,STANDARD
2024-01-09,KIMS,09:15,400.05,1249,499662.45,398.05,404.05,2.0,"ASC-TRI,BOLLINGER,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",5,4.7092,GAP-CONT,"GAP-CONT: gap 1.0%, pullback to VWAP=400.05",09:20,398.05,STOP_HIT,LOSS,-3224.47,-0.65,49.6,STANDARD
2024-01-10,NAUKRI,09:45,1050.142857142857,476,499868.0,1049.938775510204,1061.9795918367347,58.0,"ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",5,5.2936,VPOC,VPOC: breakout above VAH=1050.14,09:50,1049.938775510204,STOP_HIT,LOSS,-825.8,-0.17,49.5,STANDARD
2024-01-11,TITAGARH,09:15,1035.96,482,499332.72,1029.03,1063.68,4.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",5,6.1935,CAMARILLA,CAMARILLA: breakout above H4=1035.96,10:40,1063.68,TARGET_HIT,EXACT_WIN,12622.46,2.53,57.8,STANDARD
2024-01-12,HCLTECH,09:15,1500.3,333,499599.9,1493.15,1528.8999999999999,4.0,"ADX-FILTER,ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",4,4.3967,CAMARILLA,CAMARILLA: breakout above H4=1500.30,09:40,1528.8999999999999,TARGET_HIT,EXACT_WIN,8787.9,1.76,49.9,STANDARD
2024-01-15,PNB,09:20,95.74265306122449,5222,499968.13,94.93051020408163,98.29510204081632,3.14,"BULL-FLAG,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",2,3.774,VPOC,VPOC: breakout above VAH=95.74,15:15,95.43,TIME_EXIT,LOSS,-2360.25,-0.47,48.2,STANDARD
2024-01-16,BPCL,09:15,214.42999999999998,2331,499836.33,213.44,218.38999999999996,4.0,"ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",5,6.0685,CAMARILLA,CAMARILLA: breakout above H4=214.43,09:35,213.44,STOP_HIT,LOSS,-3034.55,-0.61,57.5,STANDARD
2024-01-17,BHEL,09:15,203.6122448979592,2455,499868.06,202.99234693877548,209.26020408163265,9.11,"ADX-FILTER,ASC-TRI,BULL-FLAG,CAMARILLA,CPR,DAILY-BIAS,FIRST-CANDLE,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",4,6.4179,VPOC,VPOC: breakout above VAH=203.61,09:25,209.26020408163265,TARGET_HIT,EXACT_WIN,13126.03,2.63,57.1,STANDARD
2024-01-18,M&MFIN,11:20,260.2,1921,499844.2,257.1,266.3999999999999,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,MACD,ORB-15,ORB-30,VPOC,VWAP-STDDEV",2,2.25,ORB-30,ORB-30: breakout above 260.20 (range=3.10),12:45,257.1,STOP_HIT,LOSS,-6679.08,-1.34,48.1,STANDARD
2024-01-19,FACT,09:35,831.26,601,499587.26,821.03,872.1800000000001,4.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,ORB-15,REL-STR,SR-BREAK,STOCHASTIC,VWAP-STDDEV",3,2.6998,CAMARILLA,CAMARILLA: breakout above H4=831.26,11:35,821.03,STOP_HIT,LOSS,-6871.71,-1.38,48.3,STANDARD
2024-01-20,NIACL,09:25,254.74,1748,445285.52,249.02,277.62,4.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,PDH-PDL,REL-STR,STOCHASTIC,VOL-SPIKE,VPOC,VWAP-REV,VWAP-STDDEV",3,4.9435,CAMARILLA,CAMARILLA: breakout above H4=254.74,09:35,249.02,STOP_HIT,LOSS,-10644.96,-2.39,59.2,STANDARD
2024-01-23,LEMONTREE,12:30,141.0,3546,499986.0,135.73,151.54000000000002,2.0,"BULL-FLAG,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VOL-SPIKE,VPOC",5,6.1427,VOL-SPIKE,"VOL-SPIKE: price at resistance 138.50, vol 2.0x avg",15:15,138.6,TIME_EXIT,LOSS,-9232.55,-1.85,57.3,HIGH
2024-01-24,LUPIN,09:35,1458.6,342,498841.2,1447.325,1503.6999999999998,4.0,"BULL-FLAG,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-STDDEV",3,5.524,CAMARILLA,CAMARILLA: breakout above H4=1458.60,11:25,1447.325,STOP_HIT,LOSS,-4580.33,-0.92,47.8,STANDARD
2024-01-25,FACT,09:35,840.07,595,499841.65,832.5350000000001,870.2100000000002,4.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",5,6.0685,CAMARILLA,CAMARILLA: breakout above H4=840.07,09:40,832.5350000000001,STOP_HIT,LOSS,-5208.47,-1.04,57.9,STANDARD
2024-01-29,AMBER,09:15,4209.626530612245,118,496735.93,4172.1709183673465,4525.91836734694,8.44,"ADX-FILTER,BULL-FLAG,CAMARILLA,DAILY-BIAS,EMA-CROSS,GAP-CONT,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC,VWAP-REV,VWAP-STDDEV",5,7.4086,VPOC,VPOC: breakout above VAH=4209.63,15:15,4369.35,TIME_EXIT,WIN,18107.99,3.65,57.2,STANDARD
2024-01-30,BLS,09:50,409.85,1219,499607.15,403.25,423.05000000000007,2.0,"BULL-FLAG,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",3,3.4179,ORB-30,ORB-30: breakout above 409.85 (range=6.60),15:15,408.85,TIME_EXIT,LOSS,-1946.41,-0.39,47.7,STANDARD
2024-01-31,ADANIENT,09:30,3020.09,46,138924.14,2804.39,3451.4900000000007,2.0,"ADX-FILTER,BOLLINGER,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,PDH-PDL,SR-BREAK,SUPERTREND,VPOC,VWAP-STDDEV",2,4.0748,SR-BREAK,SR-BREAK: breakout above resistance 3020.09,15:15,3050.9,TIME_EXIT,WIN,1179.53,0.85,48.0,STANDARD
2024-02-01,MPHASIS,09:45,2496.1938775510203,200,499238.78,2480.5989795918367,2540.463265306122,2.84,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,MACD,ORB-15,ORB-30,PDH-PDL,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,4.9436,VPOC,VPOC: breakout above VAH=2496.19,13:30,2480.5989795918367,STOP_HIT,LOSS,-3844.38,-0.77,49.6,STANDARD
2024-02-02,REDINGTON,09:20,181.21249999999998,2759,499965.29,180.45624999999998,184.23749999999995,4.0,"ADX-FILTER,ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VOL-SPIKE,VPOC",4,7.231,CAMARILLA,CAMARILLA: breakout above H4=181.21,09:25,184.23749999999995,TARGET_HIT,EXACT_WIN,7610.5,1.52,56.8,STANDARD
2024-02-05,INDIGO,09:15,3187.68,156,497278.08,3166.34,3273.0399999999995,4.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,GAP-CONT,PDH-PDL,REL-STR,STOCHASTIC,VOL-SPIKE,VPOC,VWAP-REV,VWAP-STDDEV",4,5.2344,CAMARILLA,CAMARILLA: breakout above H4=3187.68,09:20,3273.0399999999995,TARGET_HIT,EXACT_WIN,12580.42,2.53,58.9,STANDARD
2024-02-06,INFY,09:45,1712.0,262,448544.0,1673.95,1788.1,2.0,"BOLLINGER,BULL-FLAG,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,REL-STR,SR-BREAK,SUPERTREND,VPOC",4,6.524,ORB-30,ORB-30: breakout above 1712.00 (range=38.05),15:15,1728.65,TIME_EXIT,WIN,3700.09,0.82,48.4,STANDARD
2024-02-07,ADANIGREEN,09:35,1768.5725,282,498737.45,1743.28625,1869.7175,4.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,ORB-15,ORB-30,PDH-PDL,REL-STR,STOCHASTIC,VOL-SPIKE,VPOC",5,5.8342,CAMARILLA,CAMARILLA: breakout above H4=1768.57,09:55,1869.7175,TARGET_HIT,EXACT_WIN,27773.12,5.57,58.1,STANDARD
2024-02-08,ALKEM,13:35,5307.35,94,498890.9,5125.4,5671.250000000002,2.0,"ADX-FILTER,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",5,5.0685,VOL-SPIKE,"VOL-SPIKE: price at resistance 5230.00, vol 2.0x avg",15:15,5308.85,TIME_EXIT,WIN,-586.51,-0.12,58.6,HIGH
2024-02-09,OFSS,09:25,6667.244897959184,74,493376.12,6622.010204081633,6792.510204081633,2.77,"ADX-FILTER,BULL-FLAG,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,PDH-PDL,SR-BREAK,STOCHASTIC,VPOC,VWAP-REV,VWAP-STDDEV",4,4.1115,VPOC,VPOC: breakout above VAH=6667.24,09:35,6622.010204081633,STOP_HIT,LOSS,-4064.6,-0.82,49.2,STANDARD
2024-02-12,ASTERDM,09:30,445.0225,1123,499760.27,440.36125,463.66749999999996,4.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,ORB-15,REL-STR,SR-BREAK,VPOC",3,3.3967,CAMARILLA,CAMARILLA: breakout above H4=445.02,15:15,441.85,TIME_EXIT,LOSS,-4288.48,-0.86,50.1,STANDARD
2024-02-13,CHALET,09:40,832.8857142857144,600,499731.43,827.7321428571429,861.4285714285716,5.54,"DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",3,4.2248,VPOC,VPOC: breakout above VAH=832.89,15:15,833.2,TIME_EXIT,WIN,-540.12,-0.11,48.1,STANDARD
2024-02-14,MMTC,09:15,73.55,6798,499992.9,72.079,77.4,2.62,"BOLLINGER,DAILY-BIAS,FIRST-CANDLE,GAP-FADE,MACD,REL-STR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND",2,4.7569,GAP-FADE,"GAP-FADE: gap-down -5.0%, fading back to 77.40",10:35,77.4,TARGET_HIT,EXACT_WIN,25422.68,5.08,48.8,STANDARD
2024-02-15,FIVESTAR,09:25,759.79,658,499941.82,752.42,789.27,4.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,STOCHASTIC,SUPERTREND,VPOC",3,3.631,CAMARILLA,CAMARILLA: breakout above H4=759.79,15:15,769.35,TIME_EXIT,WIN,5556.67,1.11,48.0,STANDARD
2024-02-16,CASTROLIND,09:25,197.0973469387755,2536,499838.87,196.16673469387757,201.44020408163266,4.67,"BULL-FLAG,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",5,5.6177,VPOC,VPOC: breakout above VAH=197.10,09:50,201.44020408163266,TARGET_HIT,EXACT_WIN,10276.08,2.06,57.6,STANDARD
2024-02-19,ADANIENT,09:15,3156.6450000000004,158,498749.91,3140.7225000000003,3220.335000000001,4.0,"ASC-TRI,BULL-FLAG,CAMARILLA,CPR,DAILY-BIAS,FIRST-CANDLE,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",2,3.4804,CAMARILLA,CAMARILLA: breakout above H4=3156.65,15:15,3153.3,TIME_EXIT,LOSS,-1255.3,-0.25,48.0,STANDARD
2024-02-20,ICICIBANK,10:05,1045.5377551020408,478,499767.05,1043.9198979591838,1063.1030612244897,10.86,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",3,4.475,VPOC,VPOC: breakout above VAH=1045.54,11:45,1043.9198979591838,STOP_HIT,LOSS,-1501.32,-0.3,47.5,STANDARD
2024-02-21,TORNTPHARM,10:35,2660.45,187,497504.15,2628.2,2724.95,2.0,"CAMARILLA,DAILY-BIAS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",2,2.1562,ORB-30,ORB-30: breakout above 2660.45 (range=32.25),13:45,2628.2,STOP_HIT,LOSS,-6751.48,-1.36,47.4,STANDARD
2024-02-22,APARINDS,11:40,6316.490816326531,79,499002.77,6314.236224489796,6505.876530612245,84.0,"CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,VPOC",2,1.8812,VPOC,VPOC: breakout above VAH=6316.49,11:45,6314.236224489796,STOP_HIT,LOSS,-905.52,-0.18,47.8,STANDARD
2024-02-23,ASTRAL,09:15,1967.204081632653,254,499669.84,1963.0852040816326,2008.392857142857,10.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC,VWAP-STDDEV",5,6.3185,VPOC,VPOC: breakout above VAH=1967.20,09:20,2008.392857142857,TARGET_HIT,EXACT_WIN,9725.21,1.95,57.4,STANDARD
2024-02-26,ADANIENSOL,09:20,1105.6525000000001,452,499754.93,1094.7762500000001,1149.1575000000003,4.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",4,5.5685,CAMARILLA,CAMARILLA: breakout above H4=1105.65,13:00,1149.1575000000003,TARGET_HIT,EXACT_WIN,18920.12,3.79,58.3,STANDARD
2024-02-27,ACE,09:15,1168.7326530612245,427,499048.84,1167.2632653061225,1184.6020408163265,10.8,"ADX-FILTER,BULL-FLAG,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,VPOC",5,3.8677,VPOC,VPOC: breakout above VAH=1168.73,09:20,1184.6020408163265,TARGET_HIT,EXACT_WIN,6043.25,1.21,49.4,STANDARD
2024-02-28,MGL,09:35,1517.3,329,499191.7,1506.25,1539.3999999999999,2.0,"CAMARILLA,CPR,DAILY-BIAS,FIRST-CANDLE,ORB-15,PDH-PDL,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND,VPOC,VWAP-REV,VWAP-STDDEV",3,4.4063,ORB-15,ORB-15: breakout above 1517.30 (range=11.05),10:55,1506.25,STOP_HIT,LOSS,-4360.38,-0.87,49.2,STANDARD
2024-02-29,OFSS,09:30,6987.5,71,496112.5,6959.7959183673465,7145.15306122449,5.69,"BOLLINGER,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,RSI-EXT,SUPERTREND,VPOC,VWAP-STDDEV",2,3.7188,VPOC,VPOC: rejection below VPOC=6999.52,10:10,6959.7959183673465,STOP_HIT,LOSS,-2689.04,-0.54,49.0,STANDARD
2024-03-01,BOSCHLTD,10:20,29071.55,17,494216.35,28590.85,30032.95,2.0,"CAMARILLA,DAILY-BIAS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",2,2.6562,ORB-30,ORB-30: breakout above 29071.55 (range=480.70),15:15,28909.2,TIME_EXIT,LOSS,-3478.79,-0.7,47.4,STANDARD
2024-03-02,TORNTPHARM,09:15,2678.0,85,227630.0,2560.7835,2940.125,2.24,"ASC-TRI,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,GAP-CONT,SR-BREAK,SUPERTREND,VPOC,VWAP-STDDEV",3,3.3405,ASC-TRI,Ascending Triangle: breakout above resistance 2677.06,12:25,2680.0,TIME_EXIT,WIN,-187.69,-0.08,49.7,STANDARD
2024-03-04,GAIL,09:15,173.094,2888,499895.47,172.63199999999998,174.942,4.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,VOL-SPIKE,VPOC",5,5.1935,CAMARILLA,CAMARILLA: breakout above H4=173.09,09:20,174.942,TARGET_HIT,EXACT_WIN,4604.03,0.92,59.4,STANDARD
2024-03-05,TORNTPHARM,09:35,2692.05,76,204595.8,2560.7835,2959.6000000000004,2.04,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,RSI-EXT,SUPERTREND,VWAP-STDDEV",3,3.6936,ASC-TRI,Ascending Triangle: breakout above resistance 2686.80,15:15,2661.25,TIME_EXIT,LOSS,-2665.1,-1.3,50.0,STANDARD
2024-03-06,TORNTPHARM,09:15,2697.7125,185,499076.81,2683.7562500000004,2753.5375,4.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,PDH-PDL,SR-BREAK,VPOC,VWAP-REV,VWAP-STDDEV",3,1.9435,CAMARILLA,CAMARILLA: breakout above H4=2697.71,09:40,2683.7562500000004,STOP_HIT,LOSS,-3307.51,-0.66,49.7,STANDARD
2024-03-07,PIDILITIND,09:15,1420.0,352,499840.0,1404.6785714285713,1471.0714285714287,3.33,"DAILY-BIAS,DBL-BTM,FIRST-CANDLE,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",2,3.5685,VPOC,VPOC: breakout above VAH=1420.00,11:25,1471.0714285714287,TARGET_HIT,EXACT_WIN,17234.22,3.45,59.8,STANDARD
2024-03-11,GRASIM,09:50,2246.5925,222,498743.54,2234.94625,2293.1775000000002,4.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,5.5748,CAMARILLA,CAMARILLA: breakout above H4=2246.59,12:20,2234.94625,STOP_HIT,LOSS,-3310.62,-0.66,48.2,STANDARD
2024-03-12,SAPPHIRE,09:40,300.15,1665,499749.75,296.575,314.44999999999993,4.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,MACD,REL-STR,SR-BREAK,SUPERTREND,VPOC,VWAP-REV",2,3.9532,CAMARILLA,CAMARILLA: breakout above H4=300.15,10:40,296.575,STOP_HIT,LOSS,-6676.23,-1.34,48.7,STANDARD
2024-03-13,COLPAL,09:15,2607.630612244898,191,498057.45,2602.0989795918367,2622.097959183674,2.62,"CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC,VWAP-REV,VWAP-STDDEV",2,2.6935,VPOC,VPOC: breakout above VAH=2607.63,09:20,2622.097959183674,TARGET_HIT,EXACT_WIN,2034.81,0.41,48.3,STANDARD
2024-03-14,TORNTPHARM,10:35,2674.6846938775507,186,497491.35,2668.904081632653,2704.113265306122,5.09,"ADX-FILTER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",3,4.125,VPOC,VPOC: breakout above VAH=2674.68,10:40,2704.113265306122,TARGET_HIT,EXACT_WIN,4743.89,0.95,47.5,STANDARD
2024-03-15,GRAPHITE,13:45,616.0,666,410256.0,601.0,646.0,2.0,"BOLLINGER,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,SUPERTREND,VPOC,VWAP-REV,VWAP-STDDEV",3,3.2875,ORB-30,ORB-30: breakout above 616.00 (range=15.00),15:15,616.7,TIME_EXIT,WIN,-140.72,-0.03,47.7,STANDARD
2024-03-18,ANANDRATHI,09:40,913.8,547,499848.6,900.093,941.2139999999999,2.0,"CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-FADE,REL-STR,RSI-EXT,STOCHASTIC,VWAP-REV,VWAP-STDDEV",4,4.3567,REL-STR,REL-STR: stock +2.2% vs Nifty +-0.1% in first 30min,13:00,900.093,STOP_HIT,LOSS,-8220.5,-1.64,50.6,STANDARD
2024-03-19,ICICIBANK,10:30,1083.8,461,499631.8,1075.25,1100.8999999999999,2.0,"CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,VPOC",2,4.125,ORB-30,ORB-30: breakout above 1083.80 (range=8.55),15:15,1084.55,TIME_EXIT,WIN,-382.93,-0.08,47.6,STANDARD
2024-03-20,DMART,09:35,4040.65,123,496999.95,4023.325,4109.950000000001,4.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-STDDEV",3,6.4748,CAMARILLA,CAMARILLA: breakout above H4=4040.65,12:50,4023.325,STOP_HIT,LOSS,-2854.11,-0.57,47.8,STANDARD
2024-03-21,DMART,09:15,4062.0051020408164,123,499626.63,4057.808673469388,4090.7806122448983,6.86,"CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,PDH-PDL,VOL-SPIKE,VPOC",3,4.8967,VPOC,VPOC: breakout above VAH=4062.01,09:20,4090.7806122448983,TARGET_HIT,EXACT_WIN,2808.18,0.56,60.4,STANDARD
2024-03-22,KOTAKBANK,09:15,354.6,1410,499986.0,354.17346938775506,356.6142857142857,4.72,"ASC-TRI,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,SR-BREAK,SUPERTREND,VPOC",3,3.375,VPOC,VPOC: rejection below VPOC=354.65,09:25,354.17346938775506,STOP_HIT,LOSS,-1329.82,-0.27,48.2,STANDARD
2024-03-26,DIXON,09:25,7189.85,69,496099.65,7151.630102040816,7329.435714285715,3.65,"ADX-FILTER,ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-30,PDH-PDL,SR-BREAK,SUPERTREND,VPOC",3,4.1312,VPOC,VPOC: breakout above VAH=7189.85,09:30,7151.630102040816,STOP_HIT,LOSS,-3358.68,-0.68,47.9,STANDARD
2024-03-27,KALYANKJIL,13:50,412.1075,1213,499886.4,405.05375,440.32250000000005,4.0,"ADX-FILTER,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,4.0685,CAMARILLA,CAMARILLA: breakout above H4=412.11,15:15,416.0,TIME_EXIT,WIN,3989.11,0.8,48.4,STANDARD
2024-03-28,HEROMOTOCO,09:40,4528.061224489796,110,498086.73,4526.687755102041,4604.975510204082,56.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,VPOC",4,4.4498,VPOC,VPOC: breakout above VAH=4528.06,10:35,4526.687755102041,STOP_HIT,LOSS,-877.26,-0.18,49.2,STANDARD
2024-04-01,KOTAKBANK,09:15,359.20816326530615,1391,499658.56,359.1469387755102,363.12653061224495,64.0,"ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",2,4.4498,VPOC,VPOC: breakout above VAH=359.21,09:25,363.12653061224495,TARGET_HIT,EXACT_WIN,4717.69,0.94,48.0,STANDARD
2024-04-02,AMBUJACEM,09:40,625.0,800,500000.0,619.65,635.7,2.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,MACD,ORB-15,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",3,4.8248,ORB-15,ORB-15: breakout above 625.00 (range=5.35),15:00,635.7,TARGET_HIT,EXACT_WIN,7824.31,1.56,47.9,STANDARD
2024-04-03,BLUESTARCO,13:00,1359.0,367,498753.0,1331.82,1413.3600000000001,2.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",4,6.1935,VOL-SPIKE,"VOL-SPIKE: price at resistance 1359.00, vol 3.4x avg",15:15,1348.1,TIME_EXIT,LOSS,-4724.34,-0.95,58.1,HIGH
2024-04-04,IPCALAB,09:35,1238.2825,403,499027.85,1231.6412500000001,1264.8475,4.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,VOL-SPIKE,VPOC",5,6.756,CAMARILLA,CAMARILLA: breakout above H4=1238.28,10:00,1264.8475,TARGET_HIT,EXACT_WIN,9969.63,2.0,58.1,STANDARD
